//Skillinfo 스크립트								"무기 애니 사용 시, 무기제한 설정"														스킬 속성 표기											0 플레이어	1 버서커					타겟지정대상							범위 형태						어빌리티 적용				타입설정 or 수치입력						어빌리티 적용										어빌리티 적용										어빌리티 적용										어빌리티 적용										
//Version :	1.0.6.3							-1	동일한 애니를 사용 할 경우													409	스타일										1 몬스터	2 드래곤					1 : 적							1 : 타겟 1						1 : 적단수		0. 전체		1. 수치						1 : 적단수										1 : 적단수										1 : 적단수										1 : 적단수										
//최정업데이트 :	오후 05:06 2009-07-29							0	없음													11236	근거리물리										2 일반 NPC	3 섀도우					2 : 아군							2 : 전방 120						2 : 아군단수		1. 근거리 물리		2. 현재치 대비 비율						2 : 아군단수										2 : 아군단수										2 : 아군단수										2 : 아군단수										
//	오후 05:06 2009-07-29							1	버서커 양손도끼													11237	원거리물리										3 소환체	4 발키리					3 : 자신							3 : 전방 160						3 : 지정지점범위내적군		2. 원거리 물리		3. 최대치 대비 비율						3 : 지정지점범위내적군										3 : 지정지점범위내적군										3 : 지정지점범위내적군										3 : 지정지점범위내적군										
//								2	버서커 양손검													11238	보조기능										4 용병	5 매지션					4 : 범위							4 : 주변 360						4 : 지정지점범위내아군		3. 물		4. 상대 방어력						4 : 지정지점범위내아군										4 : 지정지점범위내아군										4 : 지정지점범위내아군										4 : 지정지점범위내아군										
//								3	드래곤나이트 한손검													11239	강화										5 액션	7 드래곤(변신1차)					5 : 시체(아군)							5 : 관통(본인과 타켓 사이 안의 PC/NPC)						5 : 자기 중심 범위내 적군		4. 불								5 : 자기 중심 범위내 적군										5 : 자기 중심 범위내 적군										5 : 자기 중심 범위내 적군										5 : 자기 중심 범위내 적군										
//								4	드래곤나이트 창													11240	약화										6 이모티콘	8 드래곤(변신2차)					6 : (이동가능) 적													6 : 자기 중심 범위내 아군		5. 바람			수치/비율값 입력					6 : 자기 중심 범위내 아군										6 : 자기 중심 범위내 아군										6 : 자기 중심 범위내 아군										6 : 자기 중심 범위내 아군										
//								5	섀도우대거													11241	회복										7 토템	11 버서커_체인지업					7 : (이동가능) 아군													7 : 자기자신		6. 대지								7 : 자기자신										7 : 자기자신										7 : 자기자신										7 : 자기자신										
//								6	섀도우채찍													11242	변신											12 드래곤_체인지업					8 : (이동가능) 자신													8 : 필드적용		7. 암흑								8 : 필드적용										8 : 필드적용										8 : 필드적용										8 : 필드적용										
//								7	발키리 한손석궁													11243	소환											13 섀도우_체인지업					9 : 타겟없음(소환)													9 : 시체(부활용이며 파티원만 적용)		8. 신성								9 : 시체(부활용이며 파티원만 적용)										9 : 시체(부활용이며 파티원만 적용)										9 : 시체(부활용이며 파티원만 적용)										9 : 시체(부활용이며 파티원만 적용)										
//								8	발키리 웨폰													11244	부활											14 발키리_체인지업					10 : 적단수(PC만 적용)													10 : 소환(특정 타겟이 없는 경우)		9. 모든 물리 공격								10 : 소환(특정 타겟이 없는 경우)										10 : 소환(특정 타겟이 없는 경우)										10 : 소환(특정 타겟이 없는 경우)										10 : 소환(특정 타겟이 없는 경우)										
//									엘리맨탈 완드													11245	마법											15 매지션_체인지업					11: 시체(적군)													11 : 변신		10. 모든 마법 공격								11 : 변신										11 : 변신										11 : 변신										11 : 변신										
//									엘리맨탈 지팡이																									17 드래곤(변신1차)_체인지업					12: 시체범위(적군)				스킬캐스팅타임									"12 :시체(부활용이며, 자신과 파티원만 적용)"										"12 :시체(부활용이며, 자신과 파티원만 적용)"										"12 :시체(부활용이며, 자신과 파티원만 적용)"										"12 :시체(부활용이며, 자신과 파티원만 적용)"										"12 :시체(부활용이며, 자신과 파티원만 적용)"										
//																																		18 드래곤(변신2차)_체인지업					"13: 적단수(적용은 자기자신,석션용)"													13 : 소환수										13 : 소환수										13 : 소환수										13 : 소환수										13 : 소환수										
//																																															스킬범위	추적범위	최대적용마리수	자동공격		14 : 시체(PC를 제외한 몬스터)										14 : 시체(PC를 제외한 몬스터)																																								
//1.4																																																				15: 자기 중심 범위내 다수(시체)										15: 자기 중심 범위내 다수(시체)																																								
//파라메타 업데이트 버전 정보																																814																		819		16: 자기 중심 범위내 단수(시체)										16: 자기 중심 범위내 단수(시체)																																								
//	스킬ID	스킬종류ID	스킬이름	네임코드	스킬설명코드	아이콘코드	스킬이팩트	무기제한1	애니메이션코드 1	무기제한2	애니메이션코드 2	무기제한3	애니메이션코드 3	무기제한4	애니메이션코드 4	애니동기화	캐스팅코드	발사체코드	발사체라이프	필드이펙트	효과이펙트	스킬속성표기	요구레벨	스킬레벨	최고레벨	오버가능레벨	오버스탯1종류	오버스탯1요구치/스킬요구스탯	오버스탯2종류	오버스탯2요구치/스킬요구스탯	스킬타입	에테르탄환사용타입	스킬사용자타입	클래스제한	숙련도구분	요구숙련도1	요구숙련도2	요구스킬포인트	타겟지정대상	스킬사용제한대상	HP소모	MP소모	스킬캐스팅타임	쿨타임	스킬사거리	범위형태	스킬범위	추적범위	최대적용마리수	자동공격	어빌리티ID1	어빌리티1적용범위타입	어빌리티1성공확율	어빌리티1옵션1	어빌리티1옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID2	어빌리티2적용범위타입	어빌리티2성공확율	어빌리티2옵션1	어빌리티2옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID3	어빌리티3적용범위타입	어빌리티3성공확율	어빌리티3옵션1	어빌리티3옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID4	어빌리티4적용범위타입	어빌리티4성공확율	어빌리티4옵션1	어빌리티4옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID5	어빌리티5적용범위타입	어빌리티5성공확율	어빌리티5옵션1	어빌리티5옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	스킬 획득	
	SkillCode	SkillClassCode	SkillName	SkillNcode	SkillDescCode	SkillIconCode	SkillEffectName	WeaponDefine1	AnimationCode1	WeaponDefine2	AnimationCode2	WeaponDefine3	AnimationCode3	WeaponDefine4	AnimationCode4	CSSyncDelay	CastAniCode	FlyingObjectCode	FlyingLifeTime	FieldEffect	Effect	SkillAttribute	RequireLV	SkillLV	MaxLV	OverLV	OverStat1Class	OverStat1	OverStat2Class	OverStat2	SkillType	EtherBulletInfo	SkillUserType	ClassDefine	SkillStatType	RequireSkillStat1	RequireSkillStat2	RequireSkillPoint	Target	ForbiddenTarget	HPSpend	MPSpend	SkillCasting	CoolTime	SkillRange	AttRangeform	SkillArea	ChaseRange	MaxTargetNo	AutoAttack	AbilityID1	Ability1RangeType	Ability1SuccessRate	Ability1Option1	Ability1Option2	Ability1Parameter1	Ability1Parameter2	Ability1Parameter3	Ability1Parameter4	Ability1Parameter5	AbilityID2	Ability2RangeType	Ability2SuccessRate	Ability2Option1	Ability2Option2	Ability2Parameter1	Ability2Parameter2	Ability2Parameter3	Ability2Parameter4	Ability2Parameter5	AbilityID3	Ability3RangeType	Ability3SuccessRate	Ability3Option1	Ability3Option2	Ability3Parameter1	Ability3Parameter2	Ability3Parameter3	Ability3Parameter4	Ability3Parameter5	AbilityID4	Ability4RangeType	Ability4SuccessRate	Ability4Option1	Ability4Option2	Ability4Parameter1	Ability4Parameter2	Ability4Parameter3	Ability4Parameter4	Ability4Parameter5	AbilityID5	Ability5RangeType	Ability5SuccessRate	Ability5Option1	Ability5Option2	Ability5Parameter1	Ability5Parameter2	Ability5Parameter3	Ability5Parameter4	Ability5Parameter5	SkillAcquire	FieldEnd
	37	21	엑스마스터리_17레벨	25001	1	35001	K675	1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	92	17	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	38	21	엑스마스터리_18레벨	25001	1	35001	K675	1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	92	18	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	39	21	엑스마스터리_19레벨	25001	1	35001	K675	1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	92	19	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	40	21	엑스마스터리_20레벨	25001	1	35001	K675	1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	92	20	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	41	22	투핸드소드마스터리_1레벨	25002	2	35002	NULL	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	3	1	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	42	22	투핸드소드마스터리_2레벨	25002	2	35002	NULL	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	13	2	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	43	22	투핸드소드마스터리_3레벨	25002	2	35002	NULL	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	23	3	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	44	22	투핸드소드마스터리_4레벨	25002	2	35002	NULL	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	33	4	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	45	22	투핸드소드마스터리_5레벨	25002	2	35002	NULL	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	43	5	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	46	22	투핸드소드마스터리_6레벨	25002	2	35002	NULL	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	53	6	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	47	22	투핸드소드마스터리_7레벨	25002	2	35002	NULL	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	63	7	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	48	22	투핸드소드마스터리_8레벨	25002	2	35002	NULL	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	73	8	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	49	22	투핸드소드마스터리_9레벨	25002	2	35002	NULL	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	83	9	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	50	22	투핸드소드마스터리_10레벨	25002	2	35002	K675	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	93	10	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	51	22	투핸드소드마스터리_11레벨	25002	2	35002	K675	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	93	11	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	52	22	투핸드소드마스터리_12레벨	25002	2	35002	K675	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	93	12	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	53	22	투핸드소드마스터리_13레벨	25002	2	35002	K675	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	93	13	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	54	22	투핸드소드마스터리_14레벨	25002	2	35002	K675	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	93	14	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	55	22	투핸드소드마스터리_15레벨	25002	2	35002	K675	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	93	15	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	56	22	투핸드소드마스터리_16레벨	25002	2	35002	K675	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	93	16	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	57	22	투핸드소드마스터리_17레벨	25002	2	35002	K675	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	93	17	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	58	22	투핸드소드마스터리_18레벨	25002	2	35002	K675	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	93	18	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	59	22	투핸드소드마스터리_19레벨	25002	2	35002	K675	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	93	19	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	60	22	투핸드소드마스터리_20레벨	25002	2	35002	K675	2	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	93	20	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	205	7	1000	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	61	23	하드스킨_1레벨	25003	3	35003	NULL	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	5	1	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	62	23	하드스킨_2레벨	25003	3	35003	NULL	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	15	2	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	63	23	하드스킨_3레벨	25003	3	35003	NULL	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	25	3	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64	23	하드스킨_4레벨	25003	3	35003	NULL	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	35	4	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	65	23	하드스킨_5레벨	25003	3	35003	NULL	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	45	5	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	66	23	하드스킨_6레벨	25003	3	35003	NULL	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	55	6	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	67	23	하드스킨_7레벨	25003	3	35003	NULL	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	65	7	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	68	23	하드스킨_8레벨	25003	3	35003	NULL	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	75	8	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	69	23	하드스킨_9레벨	25003	3	35003	NULL	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	85	9	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	70	23	하드스킨_10레벨	25003	3	35003	K675	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	95	10	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	71	23	하드스킨_11레벨	25003	3	35003	K675	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	95	11	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	72	23	하드스킨_12레벨	25003	3	35003	K675	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	95	12	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	73	23	하드스킨_13레벨	25003	3	35003	K675	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	95	13	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	74	23	하드스킨_14레벨	25003	3	35003	K675	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	95	14	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	75	23	하드스킨_15레벨	25003	3	35003	K675	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	95	15	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	76	23	하드스킨_16레벨	25003	3	35003	K675	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	95	16	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	77	23	하드스킨_17레벨	25003	3	35003	K675	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	95	17	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	78	23	하드스킨_18레벨	25003	3	35003	K675	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	95	18	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	79	23	하드스킨_19레벨	25003	3	35003	K675	-1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	406	95	19	10	20	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	14	7	1000	9	0	1	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
