//version	1.0.0.8																																																																														
//최종수정날짜	2009-04-20 13:44																																																																														
//최종수정자	정만복					1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004	
//상점리스트 아이디	상점이름	하임행운적용비율	상점탭	판매아이템1	아이템1수량		판매아이템2	아이템2수량		판매아이템3	아이템3수량		판매아이템4	아이템4수량		판매아이템5	아이템5수량		판매아이템6	아이템6수량		판매아이템7	아이템7수량		판매아이템8	아이템8수량		판매아이템9	아이템9수량		판매아이템10	아이템10수량		판매아이템11	아이템11수량		판매아이템12	아이템12수량		판매아이템13	아이템13수량		판매아이템14	아이템14수량		판매아이템15	아이템15수량		판매아이템16	아이템16수량		판매아이템17	아이템17수량		판매아이템18	아이템18수량		판매아이템19	아이템19수량		판매아이템20	아이템20수량		판매아이템21	아이템21수량		판매아이템22	아이템22수량		판매아이템23	아이템23수량		판매아이템24	아이템24수량		판매아이템25	아이템25수량		
dwID	Name	LottoRatio	iShopTab	wItemCode1	byItemNum1	IGType1	wItemCode2	byItemNum2	IGType2	wItemCode3	byItemNum3	IGType3	wItemCode4	byItemNum4	IGType4	wItemCode5	byItemNum5	IGType5	wItemCode6	byItemNum6	IGType6	wItemCode7	byItemNum7	IGType7	wItemCode8	byItemNum8	IGType8	wItemCode9	byItemNum9	IGType9	wItemCode10	byItemNum10	IGType10	wItemCode11	byItemNum11	IGType11	wItemCode12	byItemNum12	IGType12	wItemCode13	byItemNum13	IGType13	wItemCode14	byItemNum14	IGType14	wItemCode15	byItemNum15	IGType15	wItemCode16	byItemNum16	IGType16	wItemCode17	byItemNum17	IGType17	wItemCode18	byItemNum18	IGType18	wItemCode19	byItemNum19	IGType19	wItemCode20	byItemNum20	IGType20	wItemCode21	byItemNum21	IGType21	wItemCode22	byItemNum22	IGType22	wItemCode23	byItemNum23	IGType23	wItemCode24	byItemNum24	IGType24	wItemCode25	byItemNum25	IGType25	FieldEnd
62068	잡화-비토	0	0	4001	1	0	4002	1	0	4003	1	0	4193	1	0	6622	1	0	7241	1	0	3301	1	0	6741	1	0	7278	1	0	7279	1	0	7280	1	0	7281	1	0	7291	1	0	6951	1	0	6952	1	0	6953	1	0	6954	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62069	잡화-오트마	0	0	4001	1	0	4002	1	0	4003	1	0	4193	1	0	6622	1	0	7241	1	0	3301	1	0	6741	1	0	7278	1	0	7279	1	0	7280	1	0	7281	1	0	7291	1	0	6951	1	0	6952	1	0	6953	1	0	6954	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62070	잡화-만프레드	0	0	4001	1	0	4002	1	0	4003	1	0	4193	1	0	6622	1	0	7241	1	0	3301	1	0	6741	1	0	7278	1	0	7279	1	0	7280	1	0	7281	1	0	7291	1	0	6951	1	0	6952	1	0	6953	1	0	6954	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65425	비밀요원나리샤(랜덤)_비밀상점_벨트헨	0	0	48501	1	0	48505	1	0	48506	1	0	48507	1	0	48508	1	0	48509	1	0	48510	1	0	48511	1	0	48512	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//오크라상인		0				0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0	
65080	버서커-마다브(오크라)	0	0	9	1	0	10009	1	0	20009	1	0	30009	1	0	0	0	0	24	1	0	10024	1	0	20024	1	0	30024	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65080	버서커-마다브(오크라)	0	1	1008	1	0	1058	1	0	1108	1	0	1158	1	0	1208	1	0	1258	1	0	1308	1	0	1358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65080	버서커-마다브(오크라)	0	2	11008	1	0	11058	1	0	11108	1	0	11158	1	0	11208	1	0	11258	1	0	11308	1	0	11358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65080	버서커-마다브(오크라)	0	3	21008	1	0	21058	1	0	21108	1	0	21158	1	0	21208	1	0	21258	1	0	21308	1	0	21358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65080	버서커-마다브(오크라)	0	4	31008	1	0	31058	1	0	31108	1	0	31158	1	0	31208	1	0	31258	1	0	31308	1	0	31358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65081	드래곤-니킬(오크라)	0	0	39	1	0	10039	1	0	20039	1	0	30039	1	0	0	0	0	54	1	0	10054	1	0	20054	1	0	30054	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65081	드래곤-니킬(오크라)	0	1	1018	1	0	1068	1	0	1118	1	0	1168	1	0	1218	1	0	1268	1	0	1318	1	0	1368	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65081	드래곤-니킬(오크라)	0	2	11018	1	0	11068	1	0	11118	1	0	11168	1	0	11218	1	0	11268	1	0	11318	1	0	11368	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65081	드래곤-니킬(오크라)	0	3	21018	1	0	21068	1	0	21118	1	0	21168	1	0	21218	1	0	21268	1	0	21318	1	0	21368	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65081	드래곤-니킬(오크라)	0	4	31018	1	0	31068	1	0	31118	1	0	31168	1	0	31218	1	0	31268	1	0	31318	1	0	31368	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65095	섀도우-미카엘(오크라)	0	0	69	1	0	10069	1	0	20069	1	0	30069	1	0	0	0	0	84	1	0	10084	1	0	20084	1	0	30084	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65095	섀도우-미카엘(오크라)	0	1	1028	1	0	1078	1	0	1128	1	0	1178	1	0	1228	1	0	1278	1	0	1328	1	0	1378	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65095	섀도우-미카엘(오크라)	0	2	11028	1	0	11078	1	0	11128	1	0	11178	1	0	11228	1	0	11278	1	0	11328	1	0	11378	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65095	섀도우-미카엘(오크라)	0	3	21028	1	0	21078	1	0	21128	1	0	21178	1	0	21228	1	0	21278	1	0	21328	1	0	21378	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65095	섀도우-미카엘(오크라)	0	4	31028	1	0	31078	1	0	31128	1	0	31178	1	0	31228	1	0	31278	1	0	31328	1	0	31378	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65082	발키리-니사(오크라)	0	0	99	1	0	10099	1	0	20099	1	0	30099	1	0	0	0	0	114	1	0	10114	1	0	20114	1	0	30114	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65082	발키리-니사(오크라)	0	1	1038	1	0	1088	1	0	1138	1	0	1188	1	0	1238	1	0	1288	1	0	1338	1	0	1388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65082	발키리-니사(오크라)	0	2	11038	1	0	11088	1	0	11138	1	0	11188	1	0	11238	1	0	11288	1	0	11338	1	0	11388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65082	발키리-니사(오크라)	0	3	21038	1	0	21088	1	0	21138	1	0	21188	1	0	21238	1	0	21288	1	0	21338	1	0	21388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65082	발키리-니사(오크라)	0	4	31038	1	0	31088	1	0	31138	1	0	31188	1	0	31238	1	0	31288	1	0	31338	1	0	31388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65079	엘리-자얀티(오크라)	0	0	145	1	0	10145	1	0	20145	1	0	30145	1	0	0	0	0	160	1	0	10160	1	0	20160	1	0	30160	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65079	엘리-자얀티(오크라)	0	1	1048	1	0	1098	1	0	1148	1	0	1198	1	0	1248	1	0	1298	1	0	1348	1	0	1398	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65079	엘리-자얀티(오크라)	0	2	11048	1	0	11098	1	0	11148	1	0	11198	1	0	11248	1	0	11298	1	0	11348	1	0	11398	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65079	엘리-자얀티(오크라)	0	3	21048	1	0	21098	1	0	21148	1	0	21198	1	0	21248	1	0	21298	1	0	21348	1	0	21398	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65079	엘리-자얀티(오크라)	0	4	31048	1	0	31098	1	0	31148	1	0	31198	1	0	31248	1	0	31298	1	0	31348	1	0	31398	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65087	잡화-릴리난	0	0	4001	1	0	4002	1	0	4003	1	0	4004	1	0	4193	1	0	6622	1	0	7241	1	0	3301	1	0	6741	1	0	7278	1	0	7279	1	0	7280	1	0	7281	1	0	7291	1	0	6951	1	0	6952	1	0	6953	1	0	6954	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65086	잡화-아브하	0	0	4001	1	0	4002	1	0	4003	1	0	4004	1	0	4193	1	0	6622	1	0	7241	1	0	3301	1	0	6741	1	0	7278	1	0	7279	1	0	7280	1	0	7281	1	0	7291	1	0	6951	1	0	6952	1	0	6953	1	0	6954	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65426	비밀요원나리샤(랜덤)_비밀상점_벨트헨	0	0	48501	1	0	48505	1	0	48506	1	0	48507	1	0	48508	1	0	48509	1	0	48510	1	0	48511	1	0	48512	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//필드상인						0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0	
63752	주술사코르밋	0	0	4002	1	0	7241	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
63761	야수의숲클레어	0	0	4002	1	0	7241	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
63756	보급대원테드	0	0	4002	1	0	7241	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
63766	율린(잡화상인)-1	0	0	4002	1	0	4003	1	0	4193	1	0	6622	1	0	7241	1	0	3301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//63766	율린(잡화상인)-1	0	1	167	1	0	10167	1	0	20167	1	0	30167	1	0	0	0	0	168	1	0	10168	1	0	20168	1	0	30168	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//63766	율린(잡화상인)-1	0	2	169	1	0	10169	1	0	20169	1	0	30169	1	0	0	0	0	170	1	0	10170	1	0	20170	1	0	30170	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//63766	율린(잡화상인)-1	0	3	171	1	0	10171	1	0	20171	1	0	30171	1	0	0	0	0	172	1	0	10172	1	0	20172	1	0	30172	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//63766	율린(잡화상인)-1	0	4	173	1	0	10173	1	0	20173	1	0	30173	1	0	0	0	0	174	1	0	10174	1	0	20174	1	0	30174	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
63775	안톤(잡화상인)-2	0	0	4002	1	0	4003	1	0	4193	1	0	6622	1	0	7241	1	0	3301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
63921	괴인(붉은용암의계곡)	0	0	3024	1	0	3025	1	0	3026	1	0	3027	1	0	3028	1	0	7241	1	0	40496	1	0	40503	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//미션상인						0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0	
64512	보급대원훔버(상인)	0	0	4002	1	0	4003	1	0	7241	1	0	3301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64016	화산M상인_여행상인슈펜	0	0	4003	1	0	7241	1	0	3301	1	0	3301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//트링겔리뉴얼추가상인						0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0	
62111	슈토르(트링겔추가잡화)	0	0	4001	1	0	4002	1	0	4193	1	0	6622	1	0	7241	1	0	3301	1	0	6741	1	0	7278	1	0	7279	1	0	7280	1	0	7281	1	0	7291	1	0	6951	1	0	6952	1	0	6953	1	0	6954	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//대만_크리스마스이벤트상인						0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0	
//63908	대만_산타클로스	100	0	40267	1	0	40268	1	0	40269	1	0	40270	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//마부(탈것상인)						0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0	
65418	브랜든(마부)	0	0	3400	1	0	3403	1	0	3406	1	0	3600	1	0	3601	1	0	3602	1	0	3605	1	0	3606	1	0	3607	1	0	3608	1	0	3609	1	0	3610	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
