//2																					
//	Version	0.0.1.4	11111111		11111111					11111111											
//	중국_Ch	09-4-22 오후 9:38	"보상 스크립트에서 선택 보상을 랜덤 방식, 즉 DropRatioInfo 스크립트에서 참조할 경우, 돈과 관련된 값(Money1,Money2 …)은 반드시 0 으로 설정하여야 한다."																		
//		매크로 사용법은 Ctrl+Shift+A 키 입니다.																			
//	기본 정보			고정 보상		1002					선택 보상										
//	인덱스	설명	설명코드	경험치	하임	코인	카오감소시간	고정아템	타입	스킬ID	참조방식	선택 개수	선택아템1	아이템타입1	선택아템2	아이템타입2	선택아템3	아이템타입3	선택아템4	아이템타입4	
	Index	Description	DescriptionCode	Exp	Hime	Coin	ChaoTime	Fixed_IC	IGtype	Skill	ReferenceType	Select_Num	Sel_IC1	IGtype1	Sel_IC2	IGtype2	Sel_IC3	IGtype3	Sel_IC4	IGtype4	FieldEnd
	32045	경쟁_데스매치_야수의숲_25연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42045	0	0	0	0	0	0	0	
	32046	경쟁_데스매치_야수의숲_30연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42046	0	0	0	0	0	0	0	
//	지하수로 미션 보상																				
	32101	경쟁_데스매치_지하수로_5연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42101	0	0	0	0	0	0	0	
	32102	경쟁_데스매치_지하수로_10연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42102	0	0	0	0	0	0	0	
	32103	경쟁_데스매치_지하수로_15연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42103	0	0	0	0	0	0	0	
	32104	경쟁_데스매치_지하수로_20연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42104	0	0	0	0	0	0	0	
	32105	경쟁_데스매치_지하수로_25연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42105	0	0	0	0	0	0	0	
	32106	경쟁_데스매치_지하수로_30연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42106	0	0	0	0	0	0	0	
	32111	경쟁_데스매치_지하수로_5연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42111	0	0	0	0	0	0	0	
	32112	경쟁_데스매치_지하수로_10연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42112	0	0	0	0	0	0	0	
	32113	경쟁_데스매치_지하수로_15연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42113	0	0	0	0	0	0	0	
	32114	경쟁_데스매치_지하수로_20연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42114	0	0	0	0	0	0	0	
	32115	경쟁_데스매치_지하수로_25연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42115	0	0	0	0	0	0	0	
	32116	경쟁_데스매치_지하수로_30연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42116	0	0	0	0	0	0	0	
	32121	경쟁_데스매치_지하수로_5연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42121	0	0	0	0	0	0	0	
	32122	경쟁_데스매치_지하수로_10연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42122	0	0	0	0	0	0	0	
	32123	경쟁_데스매치_지하수로_15연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42123	0	0	0	0	0	0	0	
	32124	경쟁_데스매치_지하수로_20연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42124	0	0	0	0	0	0	0	
	32125	경쟁_데스매치_지하수로_25연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42125	0	0	0	0	0	0	0	
	32126	경쟁_데스매치_지하수로_30연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42126	0	0	0	0	0	0	0	
	32131	경쟁_데스매치_지하수로_5연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42131	0	0	0	0	0	0	0	
	32132	경쟁_데스매치_지하수로_10연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42132	0	0	0	0	0	0	0	
	32133	경쟁_데스매치_지하수로_15연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42133	0	0	0	0	0	0	0	
	32134	경쟁_데스매치_지하수로_20연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42134	0	0	0	0	0	0	0	
	32135	경쟁_데스매치_지하수로_25연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42135	0	0	0	0	0	0	0	
	32136	경쟁_데스매치_지하수로_30연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42136	0	0	0	0	0	0	0	
	32141	경쟁_데스매치_지하수로_5연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42141	0	0	0	0	0	0	0	
	32142	경쟁_데스매치_지하수로_10연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42142	0	0	0	0	0	0	0	
	32143	경쟁_데스매치_지하수로_15연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42143	0	0	0	0	0	0	0	
	32144	경쟁_데스매치_지하수로_20연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42144	0	0	0	0	0	0	0	
	32145	경쟁_데스매치_지하수로_25연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42145	0	0	0	0	0	0	0	
	32146	경쟁_데스매치_지하수로_30연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42146	0	0	0	0	0	0	0	
//	설원 미션 보상																				
	32201	경쟁_데스매치_설원_5연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42201	0	0	0	0	0	0	0	
	32202	경쟁_데스매치_설원_10연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42202	0	0	0	0	0	0	0	
	32203	경쟁_데스매치_설원_15연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42203	0	0	0	0	0	0	0	
	32204	경쟁_데스매치_설원_20연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42204	0	0	0	0	0	0	0	
	32205	경쟁_데스매치_설원_25연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42205	0	0	0	0	0	0	0	
	32206	경쟁_데스매치_설원_30연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42206	0	0	0	0	0	0	0	
	32211	경쟁_데스매치_설원_5연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42211	0	0	0	0	0	0	0	
	32212	경쟁_데스매치_설원_10연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42212	0	0	0	0	0	0	0	
	32213	경쟁_데스매치_설원_15연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42213	0	0	0	0	0	0	0	
	32214	경쟁_데스매치_설원_20연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42214	0	0	0	0	0	0	0	
	32215	경쟁_데스매치_설원_25연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42215	0	0	0	0	0	0	0	
	32216	경쟁_데스매치_설원_30연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42216	0	0	0	0	0	0	0	
	32221	경쟁_데스매치_설원_5연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42221	0	0	0	0	0	0	0	
	32222	경쟁_데스매치_설원_10연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42222	0	0	0	0	0	0	0	
	32223	경쟁_데스매치_설원_15연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42223	0	0	0	0	0	0	0	
	32224	경쟁_데스매치_설원_20연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42224	0	0	0	0	0	0	0	
	32225	경쟁_데스매치_설원_25연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42225	0	0	0	0	0	0	0	
	32226	경쟁_데스매치_설원_30연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42226	0	0	0	0	0	0	0	
	32231	경쟁_데스매치_설원_5연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42231	0	0	0	0	0	0	0	
	32232	경쟁_데스매치_설원_10연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42232	0	0	0	0	0	0	0	
	32233	경쟁_데스매치_설원_15연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42233	0	0	0	0	0	0	0	
	32234	경쟁_데스매치_설원_20연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42234	0	0	0	0	0	0	0	
	32235	경쟁_데스매치_설원_25연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42235	0	0	0	0	0	0	0	
	32236	경쟁_데스매치_설원_30연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42236	0	0	0	0	0	0	0	
	32241	경쟁_데스매치_설원_5연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42241	0	0	0	0	0	0	0	
	32242	경쟁_데스매치_설원_10연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42242	0	0	0	0	0	0	0	
	32243	경쟁_데스매치_설원_15연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42243	0	0	0	0	0	0	0	
	32244	경쟁_데스매치_설원_20연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42244	0	0	0	0	0	0	0	
	32245	경쟁_데스매치_설원_25연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42245	0	0	0	0	0	0	0	
	32246	경쟁_데스매치_설원_30연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42246	0	0	0	0	0	0	0	
//	용족의 계곡																				
	32301	경쟁_데스매치_용족_5연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42301	0	0	0	0	0	0	0	
	32302	경쟁_데스매치_용족_10연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42302	0	0	0	0	0	0	0	
	32303	경쟁_데스매치_용족_15연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42303	0	0	0	0	0	0	0	
	32304	경쟁_데스매치_용족_20연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42304	0	0	0	0	0	0	0	
	32305	경쟁_데스매치_용족_25연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42305	0	0	0	0	0	0	0	
	32306	경쟁_데스매치_용족_30연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42306	0	0	0	0	0	0	0	
	32311	경쟁_데스매치_용족_5연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42311	0	0	0	0	0	0	0	
	32312	경쟁_데스매치_용족_10연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42312	0	0	0	0	0	0	0	
	32313	경쟁_데스매치_용족_15연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42313	0	0	0	0	0	0	0	
	32314	경쟁_데스매치_용족_20연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42314	0	0	0	0	0	0	0	
	32315	경쟁_데스매치_용족_25연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42315	0	0	0	0	0	0	0	
	32316	경쟁_데스매치_용족_30연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42316	0	0	0	0	0	0	0	
	32321	경쟁_데스매치_용족_5연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42321	0	0	0	0	0	0	0	
	32322	경쟁_데스매치_용족_10연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42322	0	0	0	0	0	0	0	
	32323	경쟁_데스매치_용족_15연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42323	0	0	0	0	0	0	0	
	32324	경쟁_데스매치_용족_20연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42324	0	0	0	0	0	0	0	
	32325	경쟁_데스매치_용족_25연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42325	0	0	0	0	0	0	0	
	32326	경쟁_데스매치_용족_30연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42326	0	0	0	0	0	0	0	
	32331	경쟁_데스매치_용족_5연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42331	0	0	0	0	0	0	0	
	32332	경쟁_데스매치_용족_10연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42332	0	0	0	0	0	0	0	
	32333	경쟁_데스매치_용족_15연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42333	0	0	0	0	0	0	0	
	32334	경쟁_데스매치_용족_20연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42334	0	0	0	0	0	0	0	
	32335	경쟁_데스매치_용족_25연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42335	0	0	0	0	0	0	0	
	32336	경쟁_데스매치_용족_30연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42336	0	0	0	0	0	0	0	
	32341	경쟁_데스매치_용족_5연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42341	0	0	0	0	0	0	0	
	32342	경쟁_데스매치_용족_10연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42342	0	0	0	0	0	0	0	
	32343	경쟁_데스매치_용족_15연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42343	0	0	0	0	0	0	0	
	32344	경쟁_데스매치_용족_20연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42344	0	0	0	0	0	0	0	
	32345	경쟁_데스매치_용족_25연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42345	0	0	0	0	0	0	0	
	32346	경쟁_데스매치_용족_30연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42346	0	0	0	0	0	0	0	
//	아이올트 																				
	32401	경쟁_데스매치_아이올트_5연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42401	0	0	0	0	0	0	0	
	32402	경쟁_데스매치_아이올트_10연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42402	0	0	0	0	0	0	0	
	32403	경쟁_데스매치_아이올트_15연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42403	0	0	0	0	0	0	0	
	32404	경쟁_데스매치_아이올트_20연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42404	0	0	0	0	0	0	0	
	32405	경쟁_데스매치_아이올트_25연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42405	0	0	0	0	0	0	0	
	32406	경쟁_데스매치_아이올트_30연승_FIELD1	0	0	0	0	0	0	0	0	3	0	42406	0	0	0	0	0	0	0	
	32411	경쟁_데스매치_아이올트_5연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42411	0	0	0	0	0	0	0	
	32412	경쟁_데스매치_아이올트_10연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42412	0	0	0	0	0	0	0	
	32413	경쟁_데스매치_아이올트_15연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42413	0	0	0	0	0	0	0	
	32414	경쟁_데스매치_아이올트_20연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42414	0	0	0	0	0	0	0	
	32415	경쟁_데스매치_아이올트_25연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42415	0	0	0	0	0	0	0	
	32416	경쟁_데스매치_아이올트_30연승_FIELD2	0	0	0	0	0	0	0	0	3	0	42416	0	0	0	0	0	0	0	
	32421	경쟁_데스매치_아이올트_5연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42421	0	0	0	0	0	0	0	
	32422	경쟁_데스매치_아이올트_10연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42422	0	0	0	0	0	0	0	
	32423	경쟁_데스매치_아이올트_15연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42423	0	0	0	0	0	0	0	
	32424	경쟁_데스매치_아이올트_20연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42424	0	0	0	0	0	0	0	
	32425	경쟁_데스매치_아이올트_25연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42425	0	0	0	0	0	0	0	
	32426	경쟁_데스매치_아이올트_30연승_FIELD3	0	0	0	0	0	0	0	0	3	0	42426	0	0	0	0	0	0	0	
	32431	경쟁_데스매치_아이올트_5연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42431	0	0	0	0	0	0	0	
	32432	경쟁_데스매치_아이올트_10연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42432	0	0	0	0	0	0	0	
	32433	경쟁_데스매치_아이올트_15연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42433	0	0	0	0	0	0	0	
	32434	경쟁_데스매치_아이올트_20연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42434	0	0	0	0	0	0	0	
	32435	경쟁_데스매치_아이올트_25연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42435	0	0	0	0	0	0	0	
	32436	경쟁_데스매치_아이올트_30연승_FIELD4	0	0	0	0	0	0	0	0	3	0	42436	0	0	0	0	0	0	0	
	32441	경쟁_데스매치_아이올트_5연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42441	0	0	0	0	0	0	0	
	32442	경쟁_데스매치_아이올트_10연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42442	0	0	0	0	0	0	0	
	32443	경쟁_데스매치_아이올트_15연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42443	0	0	0	0	0	0	0	
	32444	경쟁_데스매치_아이올트_20연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42444	0	0	0	0	0	0	0	
	32445	경쟁_데스매치_아이올트_25연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42445	0	0	0	0	0	0	0	
	32446	경쟁_데스매치_아이올트_30연승_FIELD5	0	0	0	0	0	0	0	0	3	0	42446	0	0	0	0	0	0	0	
//	미션랭킹 보상 																				
	40001	야수의숲_메인미션_1등_버서커	0	0	0	0	0	0	0	0	3	0	90001	0	0	0	0	0	0	0	
	40002	야수의숲_메인미션_2등_버서커	0	0	0	0	0	0	0	0	3	0	90002	0	0	0	0	0	0	0	
	40003	야수의숲_메인미션_3등_버서커	0	0	0	0	0	0	0	0	3	0	90003	0	0	0	0	0	0	0	
	40004	야수의숲_메인미션_1등_드나	0	0	0	0	0	0	0	0	3	0	90004	0	0	0	0	0	0	0	
	40005	야수의숲_메인미션_2등_드나	0	0	0	0	0	0	0	0	3	0	90005	0	0	0	0	0	0	0	
	40006	야수의숲_메인미션_3등_드나	0	0	0	0	0	0	0	0	3	0	90006	0	0	0	0	0	0	0	
	40007	야수의숲_메인미션_1등_쉐도우	0	0	0	0	0	0	0	0	3	0	90007	0	0	0	0	0	0	0	
	40008	야수의숲_메인미션_2등_쉐도우	0	0	0	0	0	0	0	0	3	0	90008	0	0	0	0	0	0	0	
	40009	야수의숲_메인미션_3등_쉐도우	0	0	0	0	0	0	0	0	3	0	90009	0	0	0	0	0	0	0	
	40010	야수의숲_메인미션_1등_발키리	0	0	0	0	0	0	0	0	3	0	90010	0	0	0	0	0	0	0	
	40011	야수의숲_메인미션_2등_발키리	0	0	0	0	0	0	0	0	3	0	90011	0	0	0	0	0	0	0	
	40012	야수의숲_메인미션_3등_발키리	0	0	0	0	0	0	0	0	3	0	90012	0	0	0	0	0	0	0	
	40013	야수의숲_메인미션_1등_엘리	0	0	0	0	0	0	0	0	3	0	90013	0	0	0	0	0	0	0	
	40014	야수의숲_메인미션_2등_엘리	0	0	0	0	0	0	0	0	3	0	90014	0	0	0	0	0	0	0	
	40015	야수의숲_메인미션_3등_엘리	0	0	0	0	0	0	0	0	3	0	90015	0	0	0	0	0	0	0	
	40016	야수의숲_서브1_1등_버서커	0	0	0	0	0	0	0	0	3	0	90016	0	0	0	0	0	0	0	
	40017	야수의숲_서브1_2등_버서커	0	0	0	0	0	0	0	0	3	0	90017	0	0	0	0	0	0	0	
	40018	야수의숲_서브1_3등_버서커	0	0	0	0	0	0	0	0	3	0	90018	0	0	0	0	0	0	0	
	40019	야수의숲_서브1_1등_드나	0	0	0	0	0	0	0	0	3	0	90019	0	0	0	0	0	0	0	
	40020	야수의숲_서브1_2등_드나	0	0	0	0	0	0	0	0	3	0	90020	0	0	0	0	0	0	0	
	40021	야수의숲_서브1_3등_드나	0	0	0	0	0	0	0	0	3	0	90021	0	0	0	0	0	0	0	
	40022	야수의숲_서브1_1등_쉐도우	0	0	0	0	0	0	0	0	3	0	90022	0	0	0	0	0	0	0	
	40023	야수의숲_서브1_2등_쉐도우	0	0	0	0	0	0	0	0	3	0	90023	0	0	0	0	0	0	0	
	40024	야수의숲_서브1_3등_쉐도우	0	0	0	0	0	0	0	0	3	0	90024	0	0	0	0	0	0	0	
	40025	야수의숲_서브1_1등_발키리	0	0	0	0	0	0	0	0	3	0	90025	0	0	0	0	0	0	0	
	40026	야수의숲_서브1_2등_발키리	0	0	0	0	0	0	0	0	3	0	90026	0	0	0	0	0	0	0	
	40027	야수의숲_서브1_3등_발키리	0	0	0	0	0	0	0	0	3	0	90027	0	0	0	0	0	0	0	
	40028	야수의숲_서브1_1등_엘리	0	0	0	0	0	0	0	0	3	0	90028	0	0	0	0	0	0	0	
	40029	야수의숲_서브1_2등_엘리	0	0	0	0	0	0	0	0	3	0	90029	0	0	0	0	0	0	0	
	40030	야수의숲_서브1_3등_엘리	0	0	0	0	0	0	0	0	3	0	90030	0	0	0	0	0	0	0	
	40031	야수의숲_서브2_1등_버서커	0	0	0	0	0	0	0	0	3	0	90031	0	0	0	0	0	0	0	
	40032	야수의숲_서브2_2등_버서커	0	0	0	0	0	0	0	0	3	0	90032	0	0	0	0	0	0	0	
	40033	야수의숲_서브2_3등_버서커	0	0	0	0	0	0	0	0	3	0	90033	0	0	0	0	0	0	0	
	40034	야수의숲_서브2_1등_드나	0	0	0	0	0	0	0	0	3	0	90034	0	0	0	0	0	0	0	
	40035	야수의숲_서브2_2등_드나	0	0	0	0	0	0	0	0	3	0	90035	0	0	0	0	0	0	0	
	40036	야수의숲_서브2_3등_드나	0	0	0	0	0	0	0	0	3	0	90036	0	0	0	0	0	0	0	
	40037	야수의숲_서브2_1등_쉐도우	0	0	0	0	0	0	0	0	3	0	90037	0	0	0	0	0	0	0	
	40038	야수의숲_서브2_2등_쉐도우	0	0	0	0	0	0	0	0	3	0	90038	0	0	0	0	0	0	0	
	40039	야수의숲_서브2_3등_쉐도우	0	0	0	0	0	0	0	0	3	0	90039	0	0	0	0	0	0	0	
	40040	야수의숲_서브2_1등_발키리	0	0	0	0	0	0	0	0	3	0	90040	0	0	0	0	0	0	0	
	40041	야수의숲_서브2_2등_발키리	0	0	0	0	0	0	0	0	3	0	90041	0	0	0	0	0	0	0	
	40042	야수의숲_서브2_3등_발키리	0	0	0	0	0	0	0	0	3	0	90042	0	0	0	0	0	0	0	
	40043	야수의숲_서브2_1등_엘리	0	0	0	0	0	0	0	0	3	0	90043	0	0	0	0	0	0	0	
	40044	야수의숲_서브2_2등_엘리	0	0	0	0	0	0	0	0	3	0	90044	0	0	0	0	0	0	0	
	40045	야수의숲_서브2_3등_엘리	0	0	0	0	0	0	0	0	3	0	90045	0	0	0	0	0	0	0	
	40046	야수의숲_서브3_1등_버서커	0	0	0	0	0	0	0	0	3	0	90046	0	0	0	0	0	0	0	
	40047	야수의숲_서브3_2등_버서커	0	0	0	0	0	0	0	0	3	0	90047	0	0	0	0	0	0	0	
	40048	야수의숲_서브3_3등_버서커	0	0	0	0	0	0	0	0	3	0	90048	0	0	0	0	0	0	0	
	40049	야수의숲_서브3_1등_드나	0	0	0	0	0	0	0	0	3	0	90049	0	0	0	0	0	0	0	
	40050	야수의숲_서브3_2등_드나	0	0	0	0	0	0	0	0	3	0	90050	0	0	0	0	0	0	0	
	40051	야수의숲_서브3_3등_드나	0	0	0	0	0	0	0	0	3	0	90051	0	0	0	0	0	0	0	
	40052	야수의숲_서브3_1등_쉐도우	0	0	0	0	0	0	0	0	3	0	90052	0	0	0	0	0	0	0	
	40053	야수의숲_서브3_2등_쉐도우	0	0	0	0	0	0	0	0	3	0	90053	0	0	0	0	0	0	0	
	40054	야수의숲_서브3_3등_쉐도우	0	0	0	0	0	0	0	0	3	0	90054	0	0	0	0	0	0	0	
	40055	야수의숲_서브3_1등_발키리	0	0	0	0	0	0	0	0	3	0	90055	0	0	0	0	0	0	0	
	40056	야수의숲_서브3_2등_발키리	0	0	0	0	0	0	0	0	3	0	90056	0	0	0	0	0	0	0	
	40057	야수의숲_서브3_3등_발키리	0	0	0	0	0	0	0	0	3	0	90057	0	0	0	0	0	0	0	
	40058	야수의숲_서브3_1등_엘리	0	0	0	0	0	0	0	0	3	0	90058	0	0	0	0	0	0	0	
	40059	야수의숲_서브3_2등_엘리	0	0	0	0	0	0	0	0	3	0	90059	0	0	0	0	0	0	0	
	40060	야수의숲_서브3_3등_엘리	0	0	0	0	0	0	0	0	3	0	90060	0	0	0	0	0	0	0	
	40061	야수의숲_서브4_1등_버서커	0	0	0	0	0	0	0	0	3	0	90061	0	0	0	0	0	0	0	
	40062	야수의숲_서브4_2등_버서커	0	0	0	0	0	0	0	0	3	0	90062	0	0	0	0	0	0	0	
	40063	야수의숲_서브4_3등_버서커	0	0	0	0	0	0	0	0	3	0	90063	0	0	0	0	0	0	0	
	40064	야수의숲_서브4_1등_드나	0	0	0	0	0	0	0	0	3	0	90064	0	0	0	0	0	0	0	
	40065	야수의숲_서브4_2등_드나	0	0	0	0	0	0	0	0	3	0	90065	0	0	0	0	0	0	0	
	40066	야수의숲_서브4_3등_드나	0	0	0	0	0	0	0	0	3	0	90066	0	0	0	0	0	0	0	
	40067	야수의숲_서브4_1등_쉐도우	0	0	0	0	0	0	0	0	3	0	90067	0	0	0	0	0	0	0	
	40068	야수의숲_서브4_2등_쉐도우	0	0	0	0	0	0	0	0	3	0	90068	0	0	0	0	0	0	0	
	40069	야수의숲_서브4_3등_쉐도우	0	0	0	0	0	0	0	0	3	0	90069	0	0	0	0	0	0	0	
	40070	야수의숲_서브4_1등_발키리	0	0	0	0	0	0	0	0	3	0	90070	0	0	0	0	0	0	0	
	40071	야수의숲_서브4_2등_발키리	0	0	0	0	0	0	0	0	3	0	90071	0	0	0	0	0	0	0	
	40072	야수의숲_서브4_3등_발키리	0	0	0	0	0	0	0	0	3	0	90072	0	0	0	0	0	0	0	
	40073	야수의숲_서브4_1등_엘리	0	0	0	0	0	0	0	0	3	0	90073	0	0	0	0	0	0	0	
	40074	야수의숲_서브4_2등_엘리	0	0	0	0	0	0	0	0	3	0	90074	0	0	0	0	0	0	0	
	40075	야수의숲_서브4_3등_엘리	0	0	0	0	0	0	0	0	3	0	90075	0	0	0	0	0	0	0	
	40076	지하수로_메인미션_1등_버서커	0	0	0	0	0	0	0	0	3	0	90201	0	0	0	0	0	0	0	
	40077	지하수로_메인미션_2등_버서커	0	0	0	0	0	0	0	0	3	0	90202	0	0	0	0	0	0	0	
	40078	지하수로_메인미션_3등_버서커	0	0	0	0	0	0	0	0	3	0	90203	0	0	0	0	0	0	0	
	40079	지하수로_메인미션_1등_드나	0	0	0	0	0	0	0	0	3	0	90204	0	0	0	0	0	0	0	
	40080	지하수로_메인미션_2등_드나	0	0	0	0	0	0	0	0	3	0	90205	0	0	0	0	0	0	0	
	40081	지하수로_메인미션_3등_드나	0	0	0	0	0	0	0	0	3	0	90206	0	0	0	0	0	0	0	
	40082	지하수로_메인미션_1등_쉐도우	0	0	0	0	0	0	0	0	3	0	90207	0	0	0	0	0	0	0	
	40083	지하수로_메인미션_2등_쉐도우	0	0	0	0	0	0	0	0	3	0	90208	0	0	0	0	0	0	0	
	40084	지하수로_메인미션_3등_쉐도우	0	0	0	0	0	0	0	0	3	0	90209	0	0	0	0	0	0	0	
	40085	지하수로_메인미션_1등_발키리	0	0	0	0	0	0	0	0	3	0	90210	0	0	0	0	0	0	0	
	40086	지하수로_메인미션_2등_발키리	0	0	0	0	0	0	0	0	3	0	90211	0	0	0	0	0	0	0	
	40087	지하수로_메인미션_3등_발키리	0	0	0	0	0	0	0	0	3	0	90212	0	0	0	0	0	0	0	
	40088	지하수로_메인미션_1등_엘리	0	0	0	0	0	0	0	0	3	0	90213	0	0	0	0	0	0	0	
	40089	지하수로_메인미션_2등_엘리	0	0	0	0	0	0	0	0	3	0	90214	0	0	0	0	0	0	0	
	40090	지하수로_메인미션_3등_엘리	0	0	0	0	0	0	0	0	3	0	90215	0	0	0	0	0	0	0	
	40091	지하수로_서브1_1등_버서커	0	0	0	0	0	0	0	0	3	0	90216	0	0	0	0	0	0	0	
